Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
todoagenda,com.rarepebble.colorpicker,AlphaView,getPointerColor,5,1,1
todoagenda,com.rarepebble.colorpicker,AlphaView,makeBitmap,13,2,2
todoagenda,com.rarepebble.colorpicker,HueSatView,HueSatView,3,1,1
todoagenda,com.rarepebble.colorpicker,HueSatView,HueSatView,17,4,2
todoagenda,com.rarepebble.colorpicker,HueSatView,optimalBitmapSize,6,1,0
todoagenda,com.rarepebble.colorpicker,HueSatView,observeColor,4,1,1
todoagenda,com.rarepebble.colorpicker,HueSatView,updateColor,5,1,1
todoagenda,com.rarepebble.colorpicker,HueSatView,onSizeChanged,8,1,4
todoagenda,com.rarepebble.colorpicker,HueSatView,makeBorderPath,10,1,4
todoagenda,com.rarepebble.colorpicker,HueSatView,onTouchEvent,15,4,1
todoagenda,com.rarepebble.colorpicker,HueSatView,update,5,1,0
todoagenda,com.rarepebble.colorpicker,HueSatView,clamp,16,3,4
todoagenda,com.rarepebble.colorpicker,HueSatView,optimisePointerColor,3,1,0
todoagenda,com.rarepebble.colorpicker,HueSatView,onDraw,10,1,1
todoagenda,com.rarepebble.colorpicker,HueSatView,makeBitmap,17,4,1
todoagenda,com.rarepebble.colorpicker,HueSatView,hueForPos,8,1,3
todoagenda,com.rarepebble.colorpicker,HueSatView,satForPos,7,1,3
todoagenda,com.rarepebble.colorpicker,HueSatView,setPointer,8,1,4
todoagenda,com.rarepebble.colorpicker,ObservableColor,ObservableColor,4,1,1
todoagenda,com.rarepebble.colorpicker,ObservableColor,getHsv,5,1,1
todoagenda,com.rarepebble.colorpicker,ObservableColor,getColor,3,1,0
todoagenda,com.rarepebble.colorpicker,ObservableColor,getHue,3,1,0
todoagenda,com.rarepebble.colorpicker,ObservableColor,getSat,3,1,0
todoagenda,com.rarepebble.colorpicker,ObservableColor,getValue,3,1,0
todoagenda,com.rarepebble.colorpicker,ObservableColor,getAlpha,3,1,0
todoagenda,com.rarepebble.colorpicker,ObservableColor,getLightness,3,1,0
todoagenda,com.rarepebble.colorpicker,ObservableColor,getLightnessWithValue,5,1,1
todoagenda,com.rarepebble.colorpicker,ObservableColor,addObserver,3,1,1
todoagenda,com.rarepebble.colorpicker,ObservableColor,updateHueSat,5,1,3
todoagenda,com.rarepebble.colorpicker,ObservableColor,updateValue,4,1,2
todoagenda,com.rarepebble.colorpicker,ObservableColor,updateAlpha,4,1,2
todoagenda,com.rarepebble.colorpicker,ObservableColor,updateColor,5,1,2
todoagenda,com.rarepebble.colorpicker,ObservableColor,notifyOtherObservers,7,3,1
todoagenda,com.rarepebble.colorpicker,Resources,makeLinePaint,8,1,1
todoagenda,com.rarepebble.colorpicker,Resources,makeCheckerPaint,9,1,1
todoagenda,com.rarepebble.colorpicker,Resources,makePointerPath,6,1,1
todoagenda,com.rarepebble.colorpicker,Resources,dipToPixels,4,1,2
todoagenda,com.rarepebble.colorpicker,ColorPickerView,ColorPickerView,3,1,1
todoagenda,com.rarepebble.colorpicker,ColorPickerView,ColorPickerView,15,1,2
todoagenda,com.rarepebble.colorpicker,ColorPickerView,applyAttributes,8,2,1
todoagenda,com.rarepebble.colorpicker,ColorPickerView,getColor,3,1,0
todoagenda,com.rarepebble.colorpicker,ColorPickerView,setColor,4,1,1
todoagenda,com.rarepebble.colorpicker,ColorPickerView,setOriginalColor,3,1,1
todoagenda,com.rarepebble.colorpicker,ColorPickerView,setCurrentColor,3,1,1
todoagenda,com.rarepebble.colorpicker,ColorPickerView,showAlpha,4,1,1
todoagenda,com.rarepebble.colorpicker,ColorPickerView,addColorObserver,3,1,1
todoagenda,com.rarepebble.colorpicker,ColorPickerView,showHex,3,1,1
todoagenda,com.rarepebble.colorpicker,ColorPickerView,showPreview,3,1,1
todoagenda,com.rarepebble.colorpicker,ColorPreferenceDialog,ColorPreferenceDialog,6,1,1
todoagenda,com.rarepebble.colorpicker,ColorPreferenceDialog,onCreate,5,1,1
todoagenda,com.rarepebble.colorpicker,ColorPreferenceDialog,onCreateDialogView,9,1,1
todoagenda,com.rarepebble.colorpicker,ColorPreferenceDialog,onStart,15,3,0
todoagenda,com.rarepebble.colorpicker,ColorPreferenceDialog,onClick,3,1,1
todoagenda,com.rarepebble.colorpicker,ColorPreferenceDialog,onPrepareDialogBuilder,5,2,1
todoagenda,com.rarepebble.colorpicker,ColorPreferenceDialog,onDialogClosed,8,3,1
todoagenda,com.rarepebble.colorpicker,SquareView,SquareView,4,1,2
todoagenda,com.rarepebble.colorpicker,SquareView,onMeasure,18,3,2
todoagenda,com.rarepebble.colorpicker,HexEdit,setUpListeners,29,2,2
todoagenda,com.rarepebble.colorpicker,HexEdit,updateColor,6,1,1
todoagenda,com.rarepebble.colorpicker,HexEdit,formatColor,3,1,1
todoagenda,com.rarepebble.colorpicker,HexEdit,beforeTextChanged,2,1,4
todoagenda,com.rarepebble.colorpicker,HexEdit,onTextChanged,5,2,4
todoagenda,com.rarepebble.colorpicker,HexEdit,afterTextChanged,2,1,1
todoagenda,com.rarepebble.colorpicker,HexEdit,shouldTrimAlphaDigits,3,1,0
todoagenda,com.rarepebble.colorpicker,HexEdit,parseHexColor,8,1,1
todoagenda,com.rarepebble.colorpicker,HexEdit,setShowAlphaDigits,4,1,2
todoagenda,com.rarepebble.colorpicker,HexEdit,filter,10,2,6
todoagenda,com.rarepebble.colorpicker,MultiObserver,updateColor,6,1,1
todoagenda,com.rarepebble.colorpicker,MultiObserver,formatColor,3,1,1
todoagenda,com.rarepebble.colorpicker,MultiObserver,beforeTextChanged,2,1,4
todoagenda,com.rarepebble.colorpicker,MultiObserver,onTextChanged,5,2,4
todoagenda,com.rarepebble.colorpicker,MultiObserver,afterTextChanged,2,1,1
todoagenda,com.rarepebble.colorpicker,MultiObserver,shouldTrimAlphaDigits,3,1,0
todoagenda,com.rarepebble.colorpicker,ColorPasteLengthFilter,filter,10,2,6
